user_id,company_name,company_size,plan_type,subscription_status,signup_date,churn_date,monthly_revenue,payment_method
8536,Oneill and Sons,small,Enterprise,Churned,26-12-2010,10-11-2011,1123,Paypal
34,Burke LLC,small,Pro,Churned,18-01-2013,09-10-2020,3901,Debit
2330,Hansen-Shaw,small,Enterprise,Active,18-06-2023,,33,Credit
9203,Williams-Holland,small,Enterprise,Churned,19-11-2018,12-07-2023,4474,Paypal
1487,"Williams, Campbell and Walker",medium,Enterprise,Churned,19-10-2024,20-10-2024,1033,Paypal
1342,Nelson-Wang,medium,Enterprise,Active,21-03-2006,,1558,Debit
5226,Fuller-Snyder,large,Enterprise,Active,12-11-2009,,3943,Credit
1855,Fowler-Woods,medium,Enterprise,Churned,25-08-2014,02-02-2015,1570,Debit
4913,Ortega-Garcia,large,Basic,Active,16-06-2010,,580,Credit
337,Ruiz-Griffith,large,Basic,Churned,28-05-2007,29-05-2016,2229,Credit
8548,Johnson Inc,large,Pro,Active,16-12-2023,,3462,Debit
1180,Williams-Hess,medium,Pro,Active,15-11-2009,,380,Debit
4084,Tran and Sons,medium,Enterprise,Active,07-04-2007,,1768,Debit
1118,Morales-Thompson,small,Enterprise,Active,21-04-2022,,3266,Paypal
8324,"Reeves, Hill and Williams",large,Basic,Active,01-06-2018,,2000,Paypal
5124,Rivera Group,large,Pro,Active,29-08-2010,,1018,Paypal
360,Johnson-Howell,small,Pro,Churned,04-05-2011,11-05-2015,687,Paypal
9471,Knight Inc,medium,Basic,Active,24-04-2017,,1121,Paypal
2066,"Johnson, Lucas and Rivera",large,Basic,Churned,19-02-2006,09-08-2024,353,Credit
638,"Hamilton, Graham and Yang",medium,Basic,Churned,11-10-2012,30-11-2025,485,Paypal
8094,"Kim, Roberts and Perez",large,Basic,Churned,20-12-2011,28-09-2012,2127,Credit
918,Smith-Smith,large,Pro,Churned,05-08-2008,20-12-2019,3876,Paypal
6635,Cole Ltd,large,Pro,Active,30-07-2006,,4462,Credit
3062,Villegas LLC,small,Basic,Churned,24-01-2024,14-07-2025,3929,Paypal
9365,Holt Ltd,medium,Enterprise,Churned,09-10-2022,16-01-2025,839,Credit
7562,Morris-Smith,large,Basic,Active,24-01-2016,,2208,Credit
1973,Reyes PLC,large,Pro,Churned,21-07-2022,24-08-2023,4482,Paypal
5801,Dixon PLC,medium,Basic,Active,15-07-2014,,3263,Debit
3061,Hartman PLC,large,Pro,Churned,01-09-2022,20-09-2025,3461,Debit
3702,"Jacobs, Moon and Thompson",large,Basic,Churned,04-04-2016,02-02-2024,3488,Debit
6739,"Thomas, Ward and Ramos",small,Pro,Active,27-03-2024,,703,Paypal
2348,Miller Ltd,medium,Enterprise,Churned,23-09-2009,26-01-2025,3399,Paypal
8055,Hunt Group,small,Enterprise,Active,30-03-2022,,1742,Debit
6918,Mcgee-Atkinson,small,Enterprise,Active,01-05-2017,,1502,Debit
7368,Jackson and Sons,small,Basic,Active,28-08-2019,,1792,Debit
8864,Reid PLC,medium,Enterprise,Churned,11-04-2011,26-02-2015,1282,Credit
6913,Hayes Group,large,Basic,Active,05-11-2013,,2659,Credit
8498,Jones Inc,medium,Basic,Active,27-08-2022,,473,Paypal
9596,Johnson-Burton,medium,Enterprise,Active,15-10-2008,,4820,Paypal
2419,"Barton, Schaefer and Snyder",large,Basic,Churned,04-10-2014,13-09-2024,2101,Debit
5981,Alvarado-Webb,small,Enterprise,Active,08-10-2012,,4147,Debit
4311,"Saunders, Ruiz and Castillo",small,Pro,Churned,18-05-2006,29-03-2012,2381,Credit
6826,Stevens Group,large,Enterprise,Active,08-11-2007,,2843,Paypal
770,Parker LLC,medium,Pro,Active,11-06-2017,,1488,Debit
7552,Davenport-Lynch,medium,Enterprise,Churned,08-09-2025,17-09-2025,2891,Credit
7021,Hayes-Hill,medium,Enterprise,Active,20-10-2020,,3538,Credit
5042,Henderson-Evans,medium,Basic,Churned,17-02-2018,14-03-2018,2897,Paypal
3597,Nguyen-Lane,small,Pro,Churned,09-11-2008,05-10-2021,79,Credit
6682,Jennings LLC,large,Enterprise,Active,27-12-2021,,2487,Paypal
5897,"Osborne, Ortiz and Kirk",medium,Pro,Churned,22-03-2020,04-02-2025,3947,Debit
9509,"Phillips, Henderson and Smith",small,Enterprise,Active,01-08-2023,,1866,Paypal
8254,Bentley Inc,medium,Enterprise,Churned,04-02-2016,23-08-2019,1939,Debit
9309,Vaughn-Gutierrez,small,Basic,Active,16-09-2007,,267,Debit
8324,Wright-Martinez,small,Basic,Churned,12-06-2022,03-02-2024,1834,Paypal
9160,Miller LLC,medium,Enterprise,Active,31-05-2017,,3114,Paypal
6223,Summers-Frazier,large,Pro,Active,01-07-2023,,3619,Credit
6460,"Ford, Snyder and Clark",small,Basic,Churned,27-11-2024,20-09-2025,2368,Debit
6458,Wiggins-Lewis,small,Pro,Churned,19-05-2025,19-07-2025,822,Paypal
1885,"Wilson, Hudson and Edwards",medium,Pro,Active,25-11-2011,,312,Paypal
9977,Jones-Davis,medium,Pro,Active,01-05-2009,,2844,Paypal
2926,"Brown, Giles and Simon",small,Basic,Active,06-07-2011,,463,Credit
7307,"Bryant, Peterson and Patterson",small,Basic,Active,19-05-2016,,4734,Credit
8855,Chandler Inc,small,Pro,Churned,15-04-2014,16-08-2023,901,Credit
6240,Swanson Inc,small,Pro,Churned,10-09-2008,10-12-2018,3423,Paypal
9041,Hopkins-Thompson,small,Pro,Churned,10-04-2009,14-05-2009,2151,Credit
156,Nguyen LLC,medium,Basic,Active,28-07-2007,,4682,Paypal
6207,Barr Group,large,Pro,Active,11-12-2021,,3593,Paypal
1599,Davis LLC,large,Basic,Churned,17-01-2021,12-08-2024,3743,Debit
4679,"Macdonald, Robinson and Stein",large,Pro,Active,29-01-2021,,4086,Debit
3651,Williams Inc,small,Pro,Churned,12-10-2023,29-10-2025,2957,Credit
3548,Dennis-Reed,large,Pro,Churned,30-06-2011,16-09-2015,3417,Paypal
2041,Acosta-Sherman,small,Basic,Active,08-04-2025,,4832,Paypal
85,"Bonilla, Perry and Hogan",large,Pro,Churned,02-01-2011,03-05-2022,3917,Debit
7765,Daniel-Chavez,medium,Basic,Churned,07-03-2009,16-04-2018,1706,Paypal
7447,Molina-Mitchell,small,Basic,Active,25-07-2023,,1041,Debit
8576,Brown-Vega,medium,Enterprise,Churned,02-01-2026,11-01-2026,61,Paypal
8090,"Bullock, Wu and Lee",small,Enterprise,Active,26-09-2016,,4774,Credit
988,Parker-Collins,large,Pro,Active,07-04-2019,,2925,Paypal
9995,Moody-Hawkins,medium,Basic,Churned,15-01-2024,01-10-2024,481,Paypal
3777,Daniels-Charles,medium,Pro,Active,20-10-2013,,1032,Paypal
7173,Huber-Dunn,medium,Enterprise,Active,06-12-2006,,2639,Paypal
8175,Williams-Lopez,large,Enterprise,Churned,11-07-2008,15-12-2009,2682,Paypal
9771,Smith-Gill,large,Enterprise,Active,04-05-2019,,3363,Debit
8233,"Lee, Hernandez and Pope",medium,Enterprise,Active,09-04-2011,,1367,Paypal
7725,Taylor Inc,small,Basic,Active,09-07-2015,,3020,Paypal
2176,"Harmon, West and Campbell",large,Enterprise,Active,30-04-2009,,4646,Debit
4481,Taylor and Sons,large,Basic,Churned,03-06-2009,19-12-2025,2395,Credit
446,"Skinner, Roberson and Hurst",small,Enterprise,Active,17-01-2024,,47,Paypal
687,Erickson LLC,medium,Basic,Active,13-10-2015,,2514,Debit
8720,"Harvey, David and Mcintosh",small,Pro,Churned,14-09-2008,11-02-2013,1904,Debit
9924,Davis-Castaneda,medium,Basic,Churned,28-06-2012,24-11-2014,4122,Paypal
6167,"Powers, Miller and Palmer",medium,Pro,Active,07-12-2024,,4172,Credit
5585,Higgins-Quinn,medium,Basic,Active,26-09-2024,,4080,Paypal
5564,Blair-Skinner,medium,Basic,Active,13-06-2023,,2556,Credit
5466,Phillips-Glenn,large,Pro,Active,05-04-2018,,67,Debit
5516,"Yu, Lee and Chavez",small,Enterprise,Churned,08-11-2021,01-05-2025,2976,Credit
7317,Young LLC,small,Pro,Churned,11-02-2019,04-01-2022,4084,Debit
1795,"Williamson, Guzman and Pearson",small,Basic,Churned,04-09-2022,04-05-2023,4100,Credit
8538,"Adams, Wiggins and Johnson",small,Pro,Active,13-04-2021,,2510,Debit
1270,Owens PLC,medium,Basic,Churned,02-02-2020,31-07-2022,2392,Debit
6107,"Snyder, Skinner and Wilcox",small,Enterprise,Active,19-04-2018,,831,Paypal
7167,Nelson LLC,large,Basic,Active,18-01-2019,,3313,Credit
9781,"Krause, Young and Lopez",small,Enterprise,Active,11-03-2017,,811,Debit
7070,Perez-Carney,medium,Pro,Churned,09-05-2016,18-10-2018,4055,Debit
6966,"Robinson, Vargas and Lam",medium,Pro,Active,15-08-2007,,295,Credit
655,Ward PLC,small,Enterprise,Churned,31-12-2017,12-09-2021,1152,Paypal
3036,"Martinez, Gordon and Martinez",large,Pro,Active,20-01-2013,,3562,Debit
9611,Gillespie Inc,small,Basic,Active,28-02-2018,,3046,Credit
9858,"Marsh, Wilson and Kim",large,Basic,Active,20-03-2011,,3648,Debit
6653,"Murphy, Williams and Santiago",large,Basic,Churned,09-07-2013,26-02-2014,1850,Paypal
3030,Hawkins Inc,medium,Pro,Churned,13-12-2009,03-07-2010,4836,Paypal
6339,Williams Ltd,medium,Pro,Churned,04-12-2013,22-12-2019,3434,Credit
3960,Carrillo-Duffy,medium,Basic,Active,27-09-2013,,1288,Paypal
3382,Lopez-Liu,small,Basic,Active,18-10-2020,,3290,Debit
582,Hill-Maxwell,small,Enterprise,Active,11-01-2015,,4973,Paypal
4325,"Coleman, Hoover and Lyons",small,Basic,Churned,05-06-2006,08-02-2018,2213,Debit
1960,"Hernandez, Williams and Daniels",large,Enterprise,Churned,18-04-2015,18-12-2021,3414,Credit
9969,"Hays, Bradley and Kent",medium,Pro,Active,16-03-2008,,2868,Credit
8083,Kerr-Patel,large,Pro,Active,27-05-2017,,1777,Credit
7188,Dunn-Williams,large,Pro,Active,26-02-2009,,1742,Credit
6860,"Peterson, Walls and Byrd",large,Enterprise,Active,11-07-2010,,4398,Paypal
5566,"Green, Arnold and Peters",small,Enterprise,Churned,29-08-2023,18-11-2023,3211,Debit
8836,Gould-Sloan,small,Enterprise,Active,06-10-2009,,3636,Debit
1997,Martin-Sparks,small,Enterprise,Active,11-06-2009,,378,Paypal
698,"Barker, Flowers and Colon",medium,Enterprise,Churned,28-03-2016,26-02-2023,4753,Credit
2870,"White, Sparks and Koch",large,Enterprise,Active,13-06-2010,,1409,Credit
1416,"Small, Spence and Stone",medium,Basic,Churned,08-09-2019,25-03-2020,2804,Paypal
3518,Fisher Inc,large,Enterprise,Churned,09-04-2023,28-02-2025,4860,Paypal
7855,Bailey-West,large,Enterprise,Active,20-01-2009,,50,Paypal
1418,Lara-Palmer,medium,Basic,Churned,18-11-2009,14-08-2017,2310,Credit
6128,"Collier, Nguyen and Fry",large,Pro,Active,30-10-2016,,390,Debit
4568,Smith-Olson,medium,Enterprise,Active,14-06-2008,,4038,Paypal
7043,Roman PLC,medium,Enterprise,Active,12-09-2012,,924,Credit
3980,Hickman-West,large,Enterprise,Active,21-02-2012,,199,Paypal
2525,"Benjamin, Holloway and Martin",small,Enterprise,Churned,03-12-2014,19-01-2016,1051,Credit
7871,"Chavez, Anderson and Perry",large,Basic,Churned,27-01-2021,02-03-2024,1565,Credit
8768,Jones LLC,large,Basic,Active,31-08-2025,,4671,Credit
2516,Simpson LLC,large,Enterprise,Churned,21-05-2010,13-06-2021,2237,Credit
6637,Romero-Lin,small,Basic,Active,31-12-2021,,59,Paypal
311,"Weber, Mitchell and Brown",large,Pro,Active,21-03-2012,,2881,Paypal
9016,Zimmerman Ltd,medium,Enterprise,Active,29-09-2010,,2939,Paypal
5628,Johnson-Hess,small,Basic,Churned,27-03-2010,08-05-2024,1445,Paypal
6183,Davis-Zimmerman,large,Enterprise,Active,09-07-2013,,2851,Paypal
7007,Parsons LLC,small,Pro,Churned,02-06-2014,14-08-2020,2051,Debit
6240,"Gutierrez, Patrick and Bennett",medium,Basic,Churned,27-08-2008,01-09-2024,4943,Debit
9393,Welch-Ortega,medium,Enterprise,Churned,01-07-2007,15-03-2023,4896,Debit
8721,Houston-Browning,small,Basic,Churned,05-06-2009,06-06-2021,4489,Credit
562,Strickland-Jimenez,large,Basic,Active,21-03-2014,,1987,Credit
787,Flores LLC,large,Pro,Active,27-04-2016,,662,Paypal
3693,Sellers-Conner,small,Enterprise,Churned,11-03-2016,04-07-2025,4085,Credit
8147,Woods Inc,medium,Pro,Active,11-08-2017,,4803,Debit
1390,Landry-Yang,small,Pro,Churned,28-01-2013,22-01-2014,343,Debit
7876,Stokes-Wallace,small,Enterprise,Active,24-04-2007,,28,Debit
7344,"Ball, Morrison and Carney",large,Basic,Churned,17-08-2025,01-09-2025,4517,Credit
7749,Rodriguez Group,large,Pro,Churned,10-12-2009,16-02-2013,3637,Paypal
3773,Armstrong LLC,medium,Basic,Active,02-04-2024,,4403,Credit
3335,Hammond Ltd,large,Pro,Active,18-10-2016,,4437,Debit
3069,"Thompson, Williams and Mills",small,Pro,Active,05-01-2022,,611,Paypal
6261,Fernandez-Ford,small,Pro,Churned,22-01-2022,04-01-2025,2989,Paypal
6203,Terrell Inc,large,Enterprise,Active,25-08-2021,,4735,Debit
3613,Mejia-Walker,small,Pro,Active,16-01-2016,,2171,Debit
5073,Kirk-Richards,medium,Enterprise,Churned,16-12-2021,09-11-2025,1415,Paypal
2332,Maldonado Inc,large,Enterprise,Active,21-07-2007,,4019,Debit
4695,Bass-Jarvis,large,Basic,Churned,22-11-2006,28-08-2014,297,Debit
7193,"Harvey, Anderson and Johnson",medium,Basic,Churned,12-06-2023,09-01-2026,2356,Debit
9539,Hudson-Lowe,small,Basic,Active,07-06-2018,,2006,Debit
3834,Jensen Ltd,large,Pro,Churned,23-07-2013,01-07-2014,2644,Debit
4394,"Powell, Ellis and Nolan",small,Basic,Churned,27-03-2010,03-08-2010,626,Debit
8190,Vincent Group,small,Pro,Churned,24-10-2015,15-02-2018,3583,Debit
8895,Brown and Sons,small,Pro,Active,23-08-2017,,4679,Paypal
8980,Chambers-Morgan,small,Pro,Active,27-02-2016,,923,Credit
168,"Hill, Coffey and Miller",medium,Basic,Active,22-02-2022,,4163,Debit
5444,Conway Ltd,small,Enterprise,Churned,28-09-2023,26-11-2024,3886,Debit
8672,"Petersen, Evans and Dean",small,Basic,Churned,07-02-2012,29-12-2013,4176,Paypal
9494,"Harper, Roberts and Morris",large,Basic,Active,31-03-2014,,1438,Debit
4438,Young PLC,large,Enterprise,Active,18-12-2011,,3623,Debit
4380,Middleton Group,medium,Enterprise,Churned,19-09-2020,06-02-2025,2683,Debit
6339,Garcia and Sons,small,Pro,Churned,01-07-2019,24-07-2025,533,Debit
5965,"Arias, Jones and Salazar",medium,Pro,Churned,01-05-2023,29-09-2024,1045,Paypal
4341,Gray Group,small,Enterprise,Active,15-10-2011,,1814,Debit
741,Serrano and Sons,small,Enterprise,Active,14-02-2025,,4697,Credit
2349,Brock PLC,medium,Enterprise,Churned,13-12-2018,04-03-2021,1296,Paypal
4611,Harris-Bryant,medium,Pro,Active,29-05-2012,,2238,Credit
4050,Bradley LLC,medium,Basic,Active,23-01-2025,,3469,Paypal
5208,Steele LLC,medium,Pro,Churned,05-12-2011,03-10-2025,3499,Paypal
5189,Robertson-Lucas,large,Enterprise,Churned,12-04-2018,29-09-2025,3144,Debit
956,"Woods, Mcintyre and Lee",small,Basic,Active,04-11-2017,,1438,Credit
9689,Lopez-Cameron,medium,Pro,Churned,03-07-2009,19-12-2022,4496,Debit
7331,Johnson-Henderson,large,Pro,Active,29-08-2017,,4604,Credit
5070,Holloway-Wong,large,Enterprise,Churned,07-08-2016,08-07-2024,3888,Credit
5960,"Parks, Grant and Fox",medium,Pro,Active,31-12-2006,,4422,Debit
8351,King-Dodson,small,Pro,Active,09-12-2011,,1351,Debit
975,Soto-Knight,medium,Enterprise,Active,20-03-2008,,4195,Debit
6290,Bryan Ltd,medium,Basic,Active,22-12-2022,,3992,Credit
3308,Colon PLC,large,Pro,Churned,13-06-2017,06-01-2024,850,Paypal
7098,Cohen Inc,large,Pro,Active,31-05-2023,,3004,Credit
7633,Thompson LLC,large,Enterprise,Churned,13-08-2008,29-11-2023,1960,Debit
4274,James and Sons,large,Enterprise,Churned,27-06-2015,06-05-2024,1357,Paypal
5193,Brown PLC,small,Basic,Churned,17-10-2016,02-12-2018,1826,Paypal
6446,"Barrett, Johnson and Reyes",large,Basic,Active,13-12-2019,,4572,Paypal
286,Smith Inc,small,Enterprise,Churned,06-09-2010,29-12-2019,14,Credit
6670,Wang-Wolf,medium,Enterprise,Active,09-03-2021,,4303,Paypal
2335,"Wheeler, Clayton and Carpenter",large,Pro,Churned,29-01-2016,22-09-2024,2618,Credit
8351,Arnold-Johnson,large,Basic,Churned,31-08-2012,10-09-2013,2637,Paypal
6562,Brown Ltd,small,Enterprise,Active,04-07-2022,,1709,Credit
589,Powers Group,large,Pro,Active,21-05-2014,,1334,Credit
5750,"Thomas, Moore and Rodriguez",large,Pro,Active,09-12-2007,,2714,Debit
4549,Moreno PLC,large,Basic,Churned,26-11-2023,28-10-2024,4990,Debit
467,Webb-Kennedy,large,Enterprise,Churned,15-08-2025,07-02-2026,542,Debit
5621,Boyer Group,medium,Enterprise,Churned,30-03-2009,30-09-2019,1484,Credit
1387,"Walls, Roberts and Hopkins",large,Basic,Churned,16-12-2007,21-06-2021,536,Credit
6739,Kelly-Webb,small,Pro,Active,05-03-2017,,742,Paypal
6060,"Baird, Young and Shepard",large,Enterprise,Churned,09-03-2023,15-09-2024,3679,Credit
9754,"Blackwell, Edwards and Shannon",large,Pro,Churned,07-01-2009,01-11-2021,740,Paypal
5136,"Snyder, Estrada and Edwards",large,Basic,Active,28-02-2006,,1933,Debit
672,"Dixon, Green and Hampton",medium,Basic,Active,27-11-2007,,2302,Paypal
5181,"Hernandez, Stein and Moore",medium,Pro,Churned,20-10-2023,28-04-2025,29,Paypal
1187,Barker-Harris,small,Pro,Churned,04-03-2008,17-03-2019,58,Paypal
2130,Griffin and Sons,small,Enterprise,Churned,02-07-2024,05-08-2025,306,Credit
4908,Ayala and Sons,medium,Enterprise,Active,18-10-2012,,3926,Debit
6599,Munoz Inc,large,Enterprise,Active,16-08-2021,,3944,Debit
8549,"Caldwell, Stone and Stafford",small,Pro,Churned,20-06-2010,08-08-2013,3370,Debit
8918,"Ware, Jennings and Murphy",large,Enterprise,Churned,20-12-2025,16-01-2026,574,Paypal
4447,"Rodriguez, Austin and Miles",large,Basic,Active,04-05-2014,,4829,Debit
3399,Vega LLC,medium,Pro,Active,18-03-2020,,1699,Credit
5986,Glover-Richardson,large,Enterprise,Active,02-07-2025,,1053,Paypal
6113,Beck-Roman,small,Enterprise,Active,26-11-2006,,1781,Debit
6536,"Shepard, Reyes and Sanders",medium,Enterprise,Churned,21-11-2022,13-04-2024,2979,Credit
245,"Allen, Olson and Mack",medium,Enterprise,Churned,25-03-2011,09-06-2024,1831,Paypal
5738,Bowers-Smith,small,Pro,Churned,31-10-2016,02-04-2021,1349,Debit
2710,"Keller, Bray and Rodriguez",small,Pro,Churned,06-04-2015,10-04-2019,2552,Credit
3336,Turner-Jackson,small,Pro,Active,13-06-2010,,4275,Debit
685,Hartman-Decker,medium,Enterprise,Churned,09-03-2013,09-09-2024,2918,Debit
137,Walker and Sons,medium,Pro,Churned,10-10-2020,01-08-2023,2094,Paypal
6205,"Harrell, Chapman and Thomas",large,Enterprise,Active,02-10-2023,,4803,Debit
6798,Owens-Flores,small,Enterprise,Churned,18-03-2025,08-05-2025,1980,Credit
7979,Morris-Benitez,medium,Pro,Churned,21-10-2022,20-08-2024,3225,Debit
3383,"Thornton, Saunders and Hebert",medium,Pro,Churned,24-09-2017,03-05-2022,4920,Paypal
7246,"Gonzales, Morales and Garcia",small,Basic,Churned,29-03-2015,29-03-2022,4322,Paypal
7179,"Long, Hunt and Hoover",small,Pro,Active,09-06-2006,,2389,Paypal
5271,"Leon, Leach and Ruiz",small,Enterprise,Active,21-03-2010,,588,Debit
242,"Griffin, Greer and Mitchell",small,Basic,Churned,14-03-2014,29-09-2022,4763,Debit
2487,"Carlson, Harvey and Lopez",large,Basic,Churned,10-10-2009,24-01-2022,4155,Paypal
1870,"Wilson, Jones and White",large,Enterprise,Active,11-11-2009,,1616,Debit
8068,Swanson-Powell,small,Basic,Churned,12-09-2023,24-11-2024,4698,Credit
738,"Santana, Harrington and Weiss",medium,Basic,Active,27-11-2010,,4240,Debit
2050,Jarvis and Sons,small,Basic,Active,24-08-2019,,1426,Credit
1202,Jackson Group,large,Basic,Active,24-07-2015,,2153,Credit
4189,Hudson-Arnold,large,Pro,Active,25-04-2022,,4717,Credit
9523,"Thompson, Nunez and Wells",small,Enterprise,Churned,01-04-2014,08-08-2020,1434,Credit
7217,Meyer Group,small,Basic,Churned,18-10-2006,15-01-2013,1417,Paypal
892,"Dixon, Morton and Villegas",medium,Enterprise,Active,04-10-2007,,384,Credit
1616,"Fritz, Evans and Palmer",medium,Pro,Churned,04-03-2011,06-10-2022,2896,Paypal
5800,"Jefferson, Moreno and Chen",large,Enterprise,Active,12-01-2023,,4780,Credit
3098,Howard PLC,medium,Basic,Active,11-04-2014,,3091,Credit
4812,Taylor and Sons,small,Enterprise,Churned,03-08-2016,23-08-2021,4905,Credit
8007,Rivers-Diaz,large,Basic,Active,13-09-2015,,2975,Debit
4142,Christensen-Fisher,medium,Enterprise,Churned,23-07-2023,26-07-2025,3216,Debit
8974,Collins Group,large,Enterprise,Churned,05-04-2020,08-05-2025,3978,Debit
4065,Mitchell Ltd,large,Basic,Churned,17-08-2024,08-01-2025,2649,Paypal
2461,Taylor-Heath,large,Basic,Churned,19-06-2020,20-10-2021,130,Paypal
2861,Richard LLC,small,Pro,Churned,01-12-2013,30-09-2017,2488,Paypal
8780,Johnson LLC,small,Pro,Active,09-12-2011,,592,Paypal
7092,"Marquez, Moore and Brewer",small,Enterprise,Active,14-05-2020,,1178,Paypal
3967,Hernandez-Bell,medium,Enterprise,Active,03-07-2013,,1885,Credit
6647,"Miller, Smith and Lopez",medium,Enterprise,Churned,28-09-2008,17-01-2023,1192,Debit
7374,Lane-Cunningham,large,Basic,Active,21-12-2012,,3841,Paypal
7535,Rivas Ltd,small,Pro,Active,08-06-2011,,1543,Paypal
1985,Barnes LLC,small,Enterprise,Active,10-01-2007,,3536,Debit
3923,Davis-Thomas,large,Enterprise,Churned,10-10-2024,26-01-2025,2569,Credit
4943,"Kramer, Carter and Colon",medium,Enterprise,Active,01-09-2018,,2761,Credit
9623,Romero-Sherman,medium,Pro,Churned,06-08-2023,27-11-2025,2537,Credit
3564,"Simpson, Williams and Gilbert",large,Enterprise,Churned,04-09-2023,06-12-2025,2387,Paypal
6982,"Brown, Montes and Brooks",medium,Pro,Churned,25-08-2013,28-09-2019,932,Credit
5269,"Shaw, Pierce and Smith",small,Basic,Active,12-11-2009,,4814,Debit
7883,"Miller, Ryan and Ballard",medium,Pro,Churned,21-03-2020,26-11-2023,1663,Credit
6225,"Berger, Edwards and Brown",small,Pro,Churned,27-09-2022,17-02-2025,152,Debit
4994,"Lewis, Wilson and Hall",large,Basic,Active,17-07-2006,,1731,Paypal
6800,Bryant-Shea,large,Basic,Churned,13-10-2007,29-06-2017,58,Credit
708,"Saunders, Underwood and Farmer",medium,Pro,Active,16-05-2018,,4136,Credit
3992,Garcia Ltd,small,Enterprise,Churned,06-10-2020,17-04-2021,564,Debit
9111,Foley-Davenport,small,Pro,Churned,15-06-2025,11-10-2025,4931,Debit
5722,"Perez, Mitchell and Smith",large,Pro,Churned,23-08-2024,15-12-2025,1974,Debit
458,Calhoun Inc,small,Basic,Active,25-01-2016,,4283,Paypal
9320,"Carr, Simon and Kane",medium,Basic,Active,02-11-2021,,4555,Credit
529,Caldwell-Williams,large,Basic,Active,03-11-2007,,4293,Credit
7540,Peterson-Cummings,medium,Pro,Active,12-07-2020,,2779,Paypal
1359,Byrd-Hood,medium,Pro,Active,05-08-2009,,498,Debit
2735,Moore Ltd,small,Enterprise,Churned,19-07-2025,30-11-2025,406,Paypal
7947,Rasmussen PLC,medium,Basic,Churned,08-07-2012,12-01-2017,658,Paypal
4601,Cunningham-Fisher,large,Enterprise,Churned,10-03-2013,20-03-2013,3738,Paypal
1960,Pope-Leonard,small,Basic,Active,25-07-2019,,2907,Paypal
167,Cochran-Ortiz,small,Basic,Churned,09-11-2025,22-01-2026,1174,Paypal
494,Rowe and Sons,small,Pro,Active,01-01-2015,,1363,Paypal
5662,Robbins PLC,small,Enterprise,Churned,24-12-2012,20-05-2014,2856,Debit
8181,Wright Group,small,Enterprise,Active,17-03-2025,,67,Credit
325,Goodwin LLC,small,Enterprise,Active,13-05-2009,,4169,Credit
8950,Gardner Inc,small,Pro,Churned,20-12-2019,10-08-2025,2857,Debit
2679,Serrano Ltd,medium,Enterprise,Active,21-06-2013,,1848,Credit
1703,Estrada Ltd,large,Pro,Active,20-11-2017,,4587,Debit
5032,York and Sons,medium,Basic,Churned,01-12-2010,29-03-2023,1590,Paypal
3792,Perez PLC,medium,Basic,Active,20-12-2019,,3886,Paypal
8083,Figueroa PLC,medium,Enterprise,Churned,19-01-2016,01-11-2025,2458,Credit
4,White Inc,medium,Basic,Churned,23-11-2007,09-02-2008,502,Paypal
844,Johnson Ltd,medium,Basic,Churned,02-02-2014,07-03-2018,301,Debit
5365,Jensen Ltd,large,Basic,Churned,22-01-2008,17-12-2015,3669,Paypal
6908,Sheppard-Wang,small,Basic,Active,01-04-2006,,3286,Debit
5622,Garcia PLC,large,Basic,Churned,27-03-2018,18-07-2021,4373,Debit
9064,"Foster, White and Brooks",medium,Basic,Active,18-04-2019,,4473,Paypal
5520,Singleton-Smith,small,Basic,Churned,08-05-2022,03-02-2025,1884,Paypal
5205,Christensen LLC,small,Enterprise,Active,29-05-2020,,1518,Credit
9056,Brown-Walker,small,Enterprise,Churned,30-10-2023,24-08-2025,3188,Credit
1933,Brennan-Mcclain,medium,Basic,Churned,15-11-2023,20-01-2026,4317,Credit
9828,Moses Ltd,small,Enterprise,Churned,06-10-2010,24-07-2013,1578,Paypal
4644,"Charles, Johnson and Brown",medium,Pro,Churned,18-11-2006,12-08-2023,3198,Debit
5260,Campos-Johnson,large,Basic,Churned,18-05-2012,26-11-2022,135,Paypal
6661,Carpenter LLC,medium,Pro,Churned,12-01-2026,09-02-2026,3699,Paypal
9383,Alvarez-Dixon,small,Pro,Churned,21-07-2007,06-07-2012,4825,Debit
4850,Ramos-Becker,large,Enterprise,Churned,05-03-2020,18-09-2024,3517,Debit
9061,"Clark, Valdez and Holland",large,Pro,Churned,06-08-2007,17-06-2018,304,Paypal
6678,Duran PLC,small,Basic,Churned,23-02-2016,30-04-2018,4782,Paypal
6537,"Long, Barr and Patrick",large,Pro,Churned,24-09-2010,05-07-2019,3698,Paypal
6810,Smith Group,small,Pro,Churned,23-09-2010,04-09-2014,1265,Paypal
7211,Conley-Cuevas,small,Enterprise,Active,10-08-2025,,1418,Credit
6052,"Munoz, Castro and Hughes",medium,Pro,Churned,25-11-2011,09-08-2015,1141,Debit
7837,Rodriguez-Scott,large,Basic,Active,11-02-2014,,2372,Debit
328,Choi and Sons,medium,Enterprise,Churned,28-12-2014,25-02-2016,1312,Debit
2957,Cardenas-Howard,small,Pro,Churned,01-08-2014,30-12-2025,4657,Credit
187,Calhoun-Shaffer,large,Enterprise,Churned,08-09-2009,05-08-2016,4538,Debit
7991,Horn LLC,small,Enterprise,Churned,16-03-2023,07-08-2024,696,Paypal
