ticket_id,user_id,created_date,resolved_date,priority,category,status,resolution_time_hours
48,7676,06-02-2007,09-06-2014,Medium,Feature Request,Closed,64320
1249,8305,10-09-2016,31-03-2023,High,Feature Request,Closed,57432
2203,8174,05-05-2013,,Critical,Question,Open,
7422,8848,27-05-2016,13-09-2017,Low,Account Issue,Resolved,11376
6172,7056,19-01-2020,29-03-2020,Critical,Feature Request,Resolved,1680
7091,8466,10-05-2019,22-01-2026,Low,Bug,Closed,58776
4938,1548,16-08-2017,,Low,Question,In Progress,
2646,2766,21-04-2022,,Medium,Feature Request,In Progress,
6517,9690,05-11-2016,25-10-2017,High,Bug,Resolved,8496
8999,5609,22-11-2025,,Medium,Account Issue,In Progress,
8760,9620,24-05-2015,,Critical,Feature Request,Open,
6965,7954,07-09-2016,28-02-2020,Low,Account Issue,Resolved,30456
6453,2035,25-08-2015,30-10-2018,High,Feature Request,Closed,27888
6878,2372,02-02-2020,19-06-2025,High,Bug,Resolved,47136
8445,76,08-05-2023,,Medium,Question,Open,
7195,5426,13-02-2012,,Medium,Account Issue,Open,
8977,7988,25-06-2006,18-07-2018,Critical,Question,Resolved,105744
8537,8918,12-01-2009,,Medium,Account Issue,Open,
7678,1148,03-02-2010,,Low,Bug,In Progress,
4619,5549,25-10-2012,,Medium,Account Issue,Open,
5871,1289,17-06-2011,01-12-2022,High,Feature Request,Resolved,100440
4941,3858,29-04-2022,,Medium,Feature Request,In Progress,
1501,8300,26-12-2018,,Low,Bug,In Progress,
3178,3089,13-09-2010,,Medium,Bug,Open,
2961,727,18-04-2009,25-09-2013,Medium,Question,Closed,38904
5636,6668,09-06-2022,11-01-2026,High,Feature Request,Closed,31488
5708,7939,07-12-2007,12-10-2012,High,Feature Request,Closed,42504
8712,8088,18-07-2021,23-01-2025,Low,Feature Request,Closed,30840
5238,5067,12-08-2018,,Medium,Bug,In Progress,
8062,1272,30-07-2009,27-01-2013,Medium,Feature Request,Resolved,30648
5260,268,27-12-2015,,Critical,Account Issue,Open,
5423,2001,21-05-2010,,Critical,Feature Request,In Progress,
415,334,30-10-2011,,Low,Feature Request,Open,
1241,2622,20-09-2008,,Medium,Bug,Open,
731,5987,09-08-2014,,Medium,Account Issue,Open,
428,3463,08-02-2019,20-07-2024,Low,Question,Resolved,47736
8675,6862,04-06-2016,,Low,Feature Request,Open,
9889,6862,29-01-2022,08-10-2022,Critical,Bug,Resolved,6048
3434,4613,21-01-2016,,Critical,Feature Request,Open,
8807,4812,11-09-2017,,High,Feature Request,In Progress,
5745,1839,06-07-2016,,Critical,Account Issue,Open,
6438,2298,23-09-2011,,High,Account Issue,In Progress,
5456,2951,01-05-2018,,Critical,Question,In Progress,
2602,3219,25-09-2007,,Critical,Account Issue,Open,
7152,9154,25-11-2012,29-05-2019,Critical,Feature Request,Resolved,57024
5395,9415,25-09-2023,24-12-2024,Low,Account Issue,Closed,10944
2058,243,24-02-2007,,Critical,Feature Request,Open,
4045,1942,18-04-2022,08-04-2024,Critical,Account Issue,Resolved,17304
3204,3398,02-02-2026,07-02-2026,Low,Feature Request,Closed,120
5919,4039,24-04-2023,19-11-2023,High,Question,Closed,5016
672,1670,13-10-2009,08-05-2010,Medium,Feature Request,Closed,4968
9429,5047,01-07-2015,,High,Feature Request,In Progress,
2291,9706,19-09-2024,,Low,Account Issue,In Progress,
1423,6759,28-07-2007,,Medium,Question,Open,
2527,7791,14-12-2016,,Low,Feature Request,Open,
1564,495,16-11-2017,,Low,Account Issue,In Progress,
9324,697,09-12-2011,,Critical,Question,Open,
2546,8984,28-02-2009,,Low,Feature Request,In Progress,
8801,795,28-09-2014,31-08-2022,Low,Bug,Resolved,69456
2640,7804,07-10-2006,17-11-2010,High,Feature Request,Closed,36048
2543,2569,03-08-2015,15-06-2020,High,Account Issue,Resolved,42672
6550,1503,09-02-2022,27-05-2023,Critical,Question,Resolved,11328
5997,4841,24-04-2006,04-11-2015,Medium,Feature Request,Closed,83544
7384,8495,02-07-2015,,Medium,Feature Request,In Progress,
2402,8871,22-05-2020,,Critical,Bug,In Progress,
7255,9938,20-03-2023,24-07-2025,High,Feature Request,Resolved,20568
5769,2868,27-01-2009,26-09-2014,Low,Account Issue,Resolved,49632
9721,471,27-08-2019,01-06-2023,Medium,Bug,Resolved,32976
4944,5199,18-04-2008,07-08-2020,Critical,Account Issue,Resolved,107856
5814,1413,22-08-2018,,Critical,Bug,Open,
4282,43,12-01-2016,,Critical,Question,Open,
625,5104,18-08-2011,,Low,Question,Open,
3682,3771,06-06-2020,,High,Question,Open,
8520,6524,17-04-2009,19-07-2011,Medium,Bug,Resolved,19752
4655,7331,03-10-2015,,Medium,Bug,Open,
3764,7068,28-09-2010,04-02-2021,Medium,Question,Closed,90768
2407,7587,26-04-2014,09-08-2017,Critical,Bug,Closed,28824
615,8911,05-05-2017,,Critical,Bug,Open,
7006,3955,23-03-2007,21-02-2024,Critical,Question,Closed,148296
7391,1902,26-08-2008,23-06-2009,High,Question,Resolved,7224
5352,7830,22-06-2007,20-10-2012,High,Feature Request,Closed,46728
9020,8375,08-03-2011,06-02-2016,Critical,Bug,Closed,43104
6502,2716,10-06-2016,,Critical,Feature Request,Open,
1534,5996,24-01-2011,,Low,Account Issue,In Progress,
2191,2352,17-11-2015,,Critical,Account Issue,In Progress,
5931,9147,31-05-2012,28-10-2021,High,Account Issue,Resolved,82488
592,3931,17-08-2020,11-01-2022,High,Question,Closed,12288
8506,7922,23-08-2006,,High,Question,In Progress,
2769,8540,23-03-2013,,High,Feature Request,Open,
3990,8438,26-06-2015,,Critical,Question,In Progress,
6798,5375,19-04-2015,,Low,Bug,In Progress,
4264,3417,20-12-2023,,High,Feature Request,In Progress,
281,9978,15-01-2019,,Low,Account Issue,In Progress,
4406,8793,22-03-2010,08-06-2018,Low,Question,Closed,72000
3575,8482,16-07-2010,,Medium,Bug,Open,
6576,1136,19-12-2014,29-10-2025,Low,Bug,Closed,95208
1980,2985,22-10-2008,25-10-2012,Medium,Question,Resolved,35136
7145,6058,25-02-2021,17-02-2024,High,Bug,Resolved,26088
3641,9295,28-05-2013,,Critical,Account Issue,Open,
5920,3507,27-12-2019,18-10-2024,High,Feature Request,Closed,42168
1796,9042,05-01-2011,,Critical,Bug,In Progress,
7182,3611,27-03-2007,,Critical,Bug,In Progress,
9658,1275,28-12-2024,,Low,Bug,Open,
4015,8144,24-07-2016,,High,Bug,In Progress,
1976,9045,11-03-2015,,High,Account Issue,In Progress,
5568,1369,11-10-2012,,Medium,Bug,In Progress,
1224,3998,03-03-2010,02-04-2013,Medium,Account Issue,Resolved,27024
3864,4234,06-07-2015,,Low,Feature Request,In Progress,
9032,5234,10-09-2019,02-02-2026,Medium,Question,Resolved,56088
4420,5158,18-05-2025,,Medium,Account Issue,In Progress,
9454,954,06-11-2006,02-09-2017,High,Question,Resolved,94872
3852,5115,29-01-2012,28-01-2018,High,Question,Resolved,52584
30,6037,08-03-2011,,Critical,Feature Request,In Progress,
5397,800,08-10-2019,03-04-2024,Low,Feature Request,Closed,39336
1578,6131,21-12-2006,,Critical,Question,In Progress,
4990,3682,22-10-2008,,Low,Bug,Open,
3195,4845,12-06-2024,,Medium,Question,Open,
2239,157,06-01-2025,,Medium,Bug,In Progress,
9824,4558,03-02-2015,23-12-2016,High,Feature Request,Closed,16536
2293,6782,28-08-2022,18-09-2022,Low,Feature Request,Closed,504
3931,1397,14-11-2009,09-12-2015,High,Account Issue,Resolved,53184
7519,8984,01-03-2024,,Medium,Feature Request,In Progress,
7054,1439,14-10-2016,29-07-2025,High,Bug,Resolved,77040
9863,3149,20-01-2015,09-08-2024,Medium,Account Issue,Resolved,83736
5056,8720,01-08-2019,,Low,Account Issue,In Progress,
8679,6846,30-11-2009,,High,Bug,Open,
4975,1191,27-02-2016,27-03-2021,High,Account Issue,Resolved,44520
3371,4876,10-11-2020,29-09-2024,Medium,Bug,Closed,34056
6582,9618,09-02-2007,25-07-2020,Critical,Account Issue,Closed,117960
3391,7972,07-07-2012,20-08-2018,High,Feature Request,Resolved,53640
3940,4531,27-06-2009,,Low,Account Issue,In Progress,
2907,8774,29-08-2006,19-12-2024,Low,Account Issue,Resolved,160488
2398,381,26-01-2011,12-04-2021,Critical,Bug,Closed,89496
2053,1297,22-11-2011,,High,Account Issue,Open,
7564,9893,05-02-2016,,Low,Question,In Progress,
5368,2567,19-03-2025,09-06-2025,Medium,Question,Resolved,1968
4076,7729,08-01-2012,22-08-2018,High,Account Issue,Closed,58032
5314,1436,12-07-2024,14-12-2025,High,Question,Closed,12480
5447,6207,20-03-2012,12-10-2019,Medium,Feature Request,Closed,66288
6700,8241,24-05-2022,22-01-2024,Low,Feature Request,Closed,14592
7338,6023,01-09-2020,,Medium,Bug,Open,
681,3625,23-05-2008,,High,Feature Request,In Progress,
5067,5657,12-08-2023,27-01-2026,Low,Account Issue,Resolved,21576
4885,3853,21-02-2019,30-09-2025,Low,Question,Closed,57912
2925,8950,22-11-2025,,High,Feature Request,Open,
3343,450,16-05-2011,24-02-2021,High,Account Issue,Resolved,85728
5725,6179,07-07-2007,,Critical,Feature Request,In Progress,
2843,9000,13-05-2022,,Low,Feature Request,Open,
9851,7431,11-03-2008,07-08-2011,Low,Question,Resolved,29856
803,9452,14-11-2014,13-09-2016,Critical,Feature Request,Closed,16056
9111,2730,14-08-2006,,Medium,Question,In Progress,
5718,4776,18-01-2021,,Medium,Feature Request,Open,
3487,2633,16-04-2018,,Critical,Account Issue,Open,
9715,3176,10-03-2021,15-04-2025,High,Question,Resolved,35928
4970,9389,06-11-2021,,Low,Feature Request,In Progress,
8615,6941,28-01-2013,,Low,Feature Request,Open,
8104,9795,03-05-2024,,Medium,Bug,In Progress,
2775,7490,30-07-2006,,High,Question,Open,
5685,6870,19-11-2008,24-09-2016,Medium,Bug,Closed,68784
3981,151,13-02-2019,,Critical,Feature Request,In Progress,
3507,4411,08-05-2013,21-08-2018,Low,Feature Request,Closed,46344
8567,1844,21-09-2011,,Critical,Question,Open,
6183,7850,07-04-2013,,Medium,Feature Request,Open,
7383,9762,22-03-2018,,Critical,Bug,Open,
6436,1800,06-08-2012,,Critical,Feature Request,Open,
4161,7696,11-02-2019,09-06-2022,Critical,Bug,Closed,29136
9177,3949,17-04-2017,11-01-2021,Low,Bug,Resolved,32760
3457,6044,05-09-2014,,Medium,Question,Open,
8666,3328,03-12-2024,,Low,Feature Request,In Progress,
4877,2093,15-08-2006,,High,Question,Open,
8110,9347,07-10-2010,15-11-2022,Low,Account Issue,Closed,106128
3585,6639,26-07-2015,24-08-2017,Critical,Account Issue,Resolved,18240
5085,5568,09-11-2014,,High,Account Issue,In Progress,
2423,4743,02-04-2018,,Medium,Question,Open,
766,9037,03-05-2021,01-12-2025,High,Account Issue,Closed,40152
9738,7181,14-05-2011,,Critical,Question,Open,
5190,1844,18-02-2024,,Critical,Bug,In Progress,
9654,7648,06-07-2021,,Low,Question,Open,
3125,5879,10-02-2019,,High,Feature Request,Open,
3408,1092,04-10-2013,,Low,Question,Open,
3937,1338,06-05-2025,,Medium,Question,Open,
9947,1219,19-09-2021,,High,Feature Request,Open,
408,2496,07-11-2023,27-10-2025,High,Bug,Resolved,17280
7558,724,13-10-2016,,Medium,Feature Request,In Progress,
1528,8481,11-01-2021,,Low,Bug,Open,
1365,8668,02-08-2006,23-07-2014,Low,Feature Request,Closed,69888
1734,2444,07-05-2017,,Critical,Feature Request,Open,
8779,6478,21-07-2007,03-12-2013,Critical,Question,Closed,55848
3248,5814,05-09-2007,,Low,Account Issue,Open,
1093,8376,10-10-2008,,High,Bug,In Progress,
9373,2618,16-11-2015,,Critical,Account Issue,In Progress,
5304,2328,20-10-2011,17-01-2014,Critical,Feature Request,Resolved,19680
4785,8352,21-08-2010,22-10-2021,High,Bug,Closed,97920
3701,820,01-12-2022,13-04-2023,High,Question,Resolved,3192
9192,9191,24-05-2012,,High,Account Issue,Open,
4388,3731,08-03-2007,,High,Feature Request,In Progress,
231,3312,14-07-2012,18-07-2020,High,Feature Request,Resolved,70224
6467,9960,26-09-2014,,High,Feature Request,In Progress,
4876,1980,13-04-2023,23-07-2023,High,Account Issue,Closed,2424
4476,9001,29-04-2024,,Critical,Feature Request,In Progress,
8109,7561,21-06-2014,,Medium,Bug,Open,
4557,530,16-02-2019,08-09-2021,Low,Question,Closed,22440
9157,9299,30-01-2017,,Medium,Feature Request,Open,
4404,7843,06-10-2008,,Critical,Bug,Open,
9887,9895,15-06-2008,,High,Feature Request,In Progress,
6525,7354,19-09-2010,,Low,Account Issue,In Progress,
8783,4904,28-11-2016,29-11-2021,Low,Question,Resolved,43848
4073,3167,16-07-2019,21-03-2025,Critical,Feature Request,Resolved,49800
6141,8974,24-05-2022,22-08-2022,Critical,Bug,Resolved,2160
2947,6435,16-03-2017,26-02-2020,Medium,Feature Request,Closed,25848
3954,1891,21-07-2009,,High,Question,Open,
2411,7733,15-10-2015,03-04-2022,Low,Account Issue,Resolved,56688
8482,2511,23-05-2008,,Critical,Feature Request,Open,
3198,8255,09-01-2026,05-02-2026,High,Question,Resolved,648
4167,1100,26-11-2012,02-09-2013,High,Bug,Resolved,6720
7210,8811,11-05-2023,20-06-2023,Low,Question,Resolved,960
7445,2116,15-03-2012,08-03-2025,Medium,Feature Request,Closed,113784
8021,4613,25-07-2008,03-05-2015,High,Question,Closed,59352
5000,6020,15-05-2013,,High,Bug,In Progress,
5024,5559,28-05-2025,,Low,Account Issue,Open,
1162,1592,08-03-2017,,Low,Account Issue,In Progress,
404,9289,14-12-2024,25-01-2025,Critical,Bug,Resolved,1008
8017,6762,28-12-2018,08-04-2021,High,Feature Request,Closed,19968
5490,571,24-04-2018,23-01-2025,Critical,Feature Request,Resolved,59184
1367,7904,02-10-2010,,Medium,Question,Open,
7315,7446,14-02-2018,,Low,Question,In Progress,
6038,345,01-12-2025,10-02-2026,Critical,Bug,Closed,1704
8597,4642,04-01-2020,,Low,Bug,Open,
4205,2899,30-04-2007,07-11-2008,Medium,Question,Closed,13368
3069,729,15-11-2014,,Low,Question,In Progress,
2959,3385,27-05-2021,,Critical,Question,Open,
439,8552,26-12-2017,26-03-2020,Low,Feature Request,Closed,19704
6450,7701,21-01-2021,,Medium,Bug,In Progress,
6210,7923,14-08-2012,,Medium,Question,In Progress,
3029,3583,17-01-2022,23-08-2024,Medium,Account Issue,Closed,22776
6654,7411,27-01-2011,12-06-2021,Medium,Bug,Closed,90936
8578,9342,14-05-2024,27-03-2025,Critical,Question,Resolved,7608
5757,8592,11-12-2025,24-12-2025,Low,Bug,Resolved,312
9065,9088,18-03-2012,,Medium,Account Issue,Open,
5423,8717,02-02-2019,15-03-2022,High,Question,Resolved,27288
8988,8747,02-06-2017,,High,Question,In Progress,
2683,7221,25-11-2013,,Critical,Bug,In Progress,
3008,6462,27-04-2022,,Low,Bug,In Progress,
3619,5895,03-02-2018,,High,Account Issue,In Progress,
8948,818,23-04-2018,21-05-2018,Medium,Account Issue,Closed,672
2620,856,30-11-2008,12-04-2020,Critical,Account Issue,Closed,99624
7164,4597,06-06-2019,,Critical,Feature Request,Open,
8896,9986,02-09-2025,10-02-2026,Low,Feature Request,Closed,3864
8814,6435,14-06-2011,,Medium,Bug,In Progress,
9272,7700,02-05-2008,,Low,Account Issue,In Progress,
9824,4754,27-08-2018,15-07-2023,Critical,Account Issue,Closed,42792
7118,4289,03-04-2023,,Critical,Question,Open,
1762,687,07-01-2009,,High,Bug,Open,
464,6392,22-12-2007,26-08-2013,High,Feature Request,Closed,49776
9008,4575,07-02-2025,,Critical,Question,In Progress,
8248,1183,19-09-2015,,Critical,Feature Request,In Progress,
3291,3126,31-10-2006,02-12-2024,Low,Question,Resolved,158568
3800,1852,12-11-2011,02-01-2022,High,Question,Closed,88896
2272,7500,18-07-2006,,High,Bug,In Progress,
3669,53,05-03-2011,30-09-2018,Critical,Question,Closed,66384
7880,5083,26-09-2023,23-07-2025,Low,Question,Resolved,15984
6353,9452,29-11-2015,25-12-2015,Medium,Question,Resolved,624
9783,388,30-12-2009,17-12-2013,High,Feature Request,Closed,34752
2516,562,11-06-2018,04-09-2024,High,Bug,Closed,54648
4562,3967,28-07-2020,,Medium,Question,Open,
1879,7290,27-05-2021,17-06-2022,Low,Question,Resolved,9264
5110,4451,17-02-2013,,Low,Bug,In Progress,
4719,1305,04-06-2022,,Low,Account Issue,Open,
6910,1744,23-03-2024,,High,Account Issue,In Progress,
280,2928,07-12-2008,,Medium,Bug,Open,
1776,745,31-01-2020,09-08-2024,Critical,Bug,Resolved,39648
5894,2133,19-07-2022,31-10-2022,Low,Bug,Closed,2496
9722,4359,15-01-2017,,Critical,Account Issue,Open,
9958,6037,29-10-2019,,Medium,Account Issue,Open,
7050,7110,30-05-2010,04-06-2024,High,Account Issue,Closed,122856
433,4298,11-08-2009,04-08-2015,Low,Account Issue,Resolved,52416
3641,7391,01-01-2020,03-08-2023,High,Feature Request,Closed,31440
9912,7455,27-09-2009,,High,Account Issue,Open,
4852,8243,24-07-2013,21-01-2024,Medium,Bug,Closed,91992
7409,1390,12-09-2007,,Medium,Question,Open,
1169,8121,05-05-2017,,High,Feature Request,In Progress,
9817,1616,12-01-2011,,Medium,Account Issue,In Progress,
3633,9619,18-09-2009,12-07-2018,Low,Feature Request,Closed,77256
5249,4244,28-12-2010,,Medium,Question,In Progress,
7006,2170,16-12-2007,08-03-2009,Critical,Account Issue,Closed,10752
7430,4550,16-04-2018,,High,Question,In Progress,
4673,8632,03-02-2024,,High,Question,Open,
101,1448,15-06-2007,,High,Account Issue,In Progress,
6734,1517,10-07-2006,16-10-2024,Critical,Bug,Resolved,160152
8157,540,09-03-2024,05-05-2025,Critical,Feature Request,Closed,10128
4282,6983,06-05-2008,19-07-2023,High,Question,Closed,133248
6156,9133,13-09-2009,,Critical,Account Issue,In Progress,
1689,9808,17-08-2021,04-12-2021,Medium,Feature Request,Closed,2616
3980,1879,13-08-2011,,Critical,Feature Request,In Progress,
6928,7985,27-12-2011,21-03-2024,Medium,Bug,Resolved,107232
7604,2979,03-04-2008,,Critical,Question,Open,
303,8446,28-10-2008,,Low,Bug,In Progress,
1518,3428,30-05-2016,05-04-2020,Medium,Question,Closed,33744
5360,7226,26-01-2012,,Critical,Feature Request,Open,
6054,4779,05-10-2006,12-03-2008,Critical,Bug,Closed,12576
3968,5146,20-11-2016,,Critical,Feature Request,In Progress,
3835,7003,16-10-2017,05-10-2022,Medium,Question,Closed,43560
6763,8406,25-11-2025,,Medium,Bug,Open,
671,2260,01-02-2012,20-03-2020,Low,Question,Closed,71280
6108,7288,12-03-2018,03-12-2025,High,Bug,Closed,67752
1329,1546,01-03-2015,21-09-2022,Low,Account Issue,Resolved,66264
4954,2230,01-10-2013,,Critical,Bug,Open,
4578,7853,11-12-2022,,Critical,Feature Request,In Progress,
1946,9431,14-11-2013,,Critical,Question,In Progress,
9856,8385,31-12-2017,09-11-2020,Critical,Question,Resolved,25056
9678,3275,03-08-2024,,Critical,Bug,In Progress,
3671,3239,01-09-2023,,Low,Feature Request,Open,
7958,9,21-11-2006,26-02-2008,High,Feature Request,Closed,11088
8913,7923,25-12-2014,,High,Feature Request,In Progress,
3395,4547,22-10-2007,25-12-2016,Medium,Feature Request,Closed,80448
9371,7780,04-10-2015,,Low,Account Issue,Open,
9605,6768,28-07-2022,10-04-2023,Critical,Bug,Closed,6144
380,1719,13-07-2011,08-12-2025,Low,Bug,Closed,126288
864,9964,17-01-2021,11-06-2025,High,Question,Closed,38544
4914,8356,08-09-2024,06-01-2025,High,Question,Closed,2880
3353,9886,23-04-2023,11-12-2025,High,Account Issue,Closed,23112
5741,7949,15-02-2011,06-11-2018,High,Question,Closed,67704
8123,8273,09-03-2016,,Critical,Feature Request,Open,
4311,8378,14-11-2017,,Low,Account Issue,In Progress,
1862,5735,10-01-2012,,High,Account Issue,In Progress,
2559,9979,31-07-2018,,Critical,Account Issue,Open,
4924,9467,25-11-2018,,Medium,Bug,In Progress,
1365,7003,18-03-2012,25-03-2012,Critical,Bug,Closed,168
7911,9368,23-01-2008,,Low,Bug,In Progress,
9870,1223,05-10-2025,30-01-2026,Low,Question,Resolved,2808
4609,9653,05-02-2011,,Medium,Question,In Progress,
1615,2144,25-11-2008,,Critical,Bug,Open,
7485,2713,02-05-2019,13-06-2025,Critical,Feature Request,Closed,53616
5567,8982,05-03-2006,,Medium,Bug,Open,
1613,2419,13-07-2011,25-07-2024,Low,Question,Resolved,114264
7433,5943,18-02-2011,,High,Account Issue,In Progress,
5923,853,09-11-2009,,Critical,Account Issue,Open,
2490,3482,18-09-2007,05-04-2018,Low,Bug,Closed,92448
7885,2784,22-04-2011,17-11-2022,Medium,Account Issue,Closed,101448
7523,6083,18-11-2023,29-01-2025,Medium,Account Issue,Closed,10512
6600,5411,25-10-2012,23-12-2017,Low,Feature Request,Resolved,45240
3056,54,22-05-2008,,Critical,Bug,In Progress,
2639,7240,19-04-2011,16-10-2016,Low,Feature Request,Closed,48168
1851,3349,15-08-2015,,High,Feature Request,Open,
7900,9136,25-10-2017,,Critical,Question,Open,
6890,8542,11-12-2013,,High,Bug,In Progress,
4700,6252,24-03-2025,01-04-2025,Medium,Feature Request,Resolved,192
2433,3936,06-08-2023,13-08-2023,Low,Bug,Resolved,168
7851,6727,06-10-2008,,Critical,Feature Request,Open,
4953,4828,06-01-2013,,High,Account Issue,In Progress,
5961,3266,17-06-2014,,Critical,Bug,In Progress,
1857,8440,08-02-2014,,Medium,Account Issue,Open,
351,3608,16-08-2009,,Critical,Account Issue,In Progress,
6342,6568,02-06-2009,14-12-2009,Critical,Question,Closed,4680
4649,8378,23-04-2015,,Low,Feature Request,In Progress,
8947,9546,17-10-2013,,High,Bug,In Progress,
772,2109,08-06-2018,,Critical,Account Issue,In Progress,
3885,4970,30-12-2023,29-06-2025,Critical,Question,Closed,13128
2790,1209,23-11-2020,30-06-2025,Medium,Bug,Closed,40320
945,6767,02-12-2025,,Critical,Account Issue,In Progress,
8053,7809,24-11-2007,09-08-2022,Critical,Bug,Resolved,128928
7792,2178,22-05-2017,14-12-2024,Critical,Question,Closed,66312
6334,6169,13-01-2022,,Critical,Bug,Open,
8044,5031,17-09-2019,,High,Account Issue,Open,
2125,9096,13-02-2024,17-12-2025,Critical,Question,Closed,16152
7127,5259,28-11-2016,,Critical,Question,In Progress,
2447,1309,18-10-2009,27-07-2022,Low,Bug,Resolved,111960
2531,4518,05-05-2022,22-04-2024,Critical,Feature Request,Closed,17232
6059,9689,13-03-2007,,Low,Feature Request,In Progress,
1061,458,02-04-2012,,High,Bug,Open,
1505,1074,21-03-2007,,Low,Question,Open,
6838,523,07-07-2006,02-11-2021,High,Feature Request,Closed,134328
2752,4353,02-06-2006,28-07-2025,Low,Feature Request,Closed,167904
9683,5901,30-06-2011,,Critical,Bug,In Progress,
7926,3426,07-09-2021,28-08-2024,Critical,Account Issue,Closed,26064
8031,2737,11-09-2020,,High,Account Issue,Open,
5165,757,02-10-2025,11-10-2025,High,Question,Closed,216
436,6401,10-04-2018,17-05-2023,High,Question,Resolved,44712
3963,9621,31-12-2016,12-03-2022,Medium,Account Issue,Resolved,45528
8617,4971,08-08-2021,,Low,Question,In Progress,
4627,4443,22-12-2008,31-07-2023,Low,Account Issue,Closed,128016
9804,3172,27-12-2008,,Critical,Account Issue,Open,
7074,7540,20-01-2008,,Critical,Question,Open,
6622,5243,01-07-2020,28-08-2023,High,Feature Request,Closed,27672
6171,9393,29-08-2011,30-12-2025,Critical,Bug,Closed,125688
8718,8521,03-06-2022,14-08-2023,High,Account Issue,Closed,10488
3270,3220,19-01-2007,01-04-2024,High,Bug,Resolved,150768
1961,8245,23-06-2016,17-05-2022,Low,Question,Closed,51696
5337,6125,26-02-2018,30-08-2024,Critical,Account Issue,Closed,57048
2188,6627,21-10-2007,13-06-2011,Medium,Question,Resolved,31944
4736,6958,16-05-2022,,Critical,Account Issue,Open,
8424,4516,14-04-2016,30-08-2021,Medium,Bug,Closed,47136
9981,23,19-12-2012,26-01-2024,High,Account Issue,Resolved,97320
5153,7013,27-02-2017,27-01-2018,Critical,Bug,Resolved,8016
1364,6516,17-08-2022,30-08-2022,Medium,Bug,Resolved,312
418,5780,27-09-2021,,Medium,Question,In Progress,
5304,5698,11-11-2018,,High,Feature Request,Open,
8070,4765,07-10-2023,21-08-2024,Medium,Question,Closed,7656
1008,3498,23-02-2010,,Medium,Account Issue,Open,
2519,6844,05-12-2008,10-10-2009,Low,Bug,Closed,7416
5685,6444,01-12-2020,,Critical,Question,Open,
9468,86,07-12-2019,05-01-2022,High,Question,Closed,18240
8067,4898,07-12-2013,,Low,Feature Request,Open,
4352,9680,03-10-2022,05-01-2025,Low,Bug,Closed,19800
3524,7682,21-05-2007,,Critical,Feature Request,In Progress,
8275,8607,13-07-2021,15-11-2024,Critical,Question,Closed,29304
2504,3360,23-01-2019,,Low,Question,In Progress,
3672,4735,31-05-2020,17-10-2022,High,Question,Resolved,20856
1875,7741,03-11-2010,03-12-2010,High,Bug,Closed,720
9587,4480,26-05-2022,04-07-2023,Medium,Account Issue,Closed,9696
1700,547,19-06-2014,,Medium,Bug,Open,
8074,4440,15-07-2007,,Low,Question,Open,
3283,3659,31-07-2014,,Low,Account Issue,In Progress,
958,8574,29-09-2008,,High,Account Issue,Open,
9013,7561,09-04-2009,,High,Bug,In Progress,
5750,973,15-07-2017,07-08-2019,Medium,Bug,Resolved,18072
3710,8870,03-07-2006,,Critical,Feature Request,Open,
3567,3486,23-04-2008,,Critical,Question,Open,
3794,2621,27-01-2015,,High,Feature Request,In Progress,
8572,5721,17-11-2013,,Medium,Account Issue,Open,
5370,6191,01-02-2024,,High,Question,Open,
8049,3592,19-08-2013,,Medium,Account Issue,Open,
7344,5166,18-09-2016,26-11-2024,Critical,Bug,Resolved,71784
8834,5226,13-08-2023,,Critical,Question,Open,
4748,748,27-03-2012,,Medium,Feature Request,In Progress,
5738,5428,04-02-2018,01-12-2024,Low,Bug,Closed,59808
5389,5280,23-06-2015,,Critical,Bug,In Progress,
3683,1752,23-05-2023,02-01-2026,Critical,Account Issue,Closed,22920
1521,8867,08-01-2017,,High,Feature Request,Open,
3767,808,22-09-2018,,Medium,Feature Request,In Progress,
4666,7888,27-06-2010,,Low,Bug,In Progress,
4306,2998,03-05-2018,18-08-2024,Medium,Feature Request,Closed,55176
6949,6295,12-07-2013,31-01-2014,Low,Bug,Closed,4872
9307,6489,09-07-2023,,High,Feature Request,In Progress,
6326,8776,03-08-2007,,Low,Account Issue,Open,
4448,9159,18-09-2023,14-12-2024,High,Bug,Closed,10872
5007,9292,05-12-2012,,Critical,Question,In Progress,
2754,2602,27-05-2011,,Critical,Account Issue,Open,
6348,7998,26-03-2008,,High,Question,In Progress,
94,8658,19-03-2011,,Medium,Question,In Progress,
2047,4980,10-07-2020,,Critical,Feature Request,Open,
2030,6873,21-04-2011,,Low,Account Issue,Open,
5268,5882,25-03-2013,30-03-2023,Medium,Question,Resolved,87768
9399,6093,13-07-2025,08-09-2025,Critical,Account Issue,Closed,1368
2565,2284,18-12-2007,,Low,Feature Request,Open,
1814,945,21-02-2009,17-04-2018,High,Question,Closed,80208
2549,1239,13-08-2009,06-06-2023,Medium,Bug,Closed,121080
2616,5079,24-07-2007,13-07-2017,Low,Feature Request,Resolved,87408
1561,2986,09-09-2021,,Critical,Question,In Progress,
663,1244,02-10-2015,24-04-2024,Critical,Bug,Resolved,75048
5068,3041,03-11-2013,,Critical,Question,In Progress,
5522,7267,10-12-2009,,High,Bug,In Progress,
9675,5335,28-06-2009,,Low,Feature Request,In Progress,
6575,592,28-02-2008,,Critical,Account Issue,In Progress,
7711,3349,18-11-2025,10-01-2026,Low,Account Issue,Closed,1272
